Lat,Long,EIRP
21.88,81.17,53
21.98,81.17,53
22.08,81.17,53
22.18,81.17,53
22.28,81.17,53
22.38,81.17,53
22.48,81.17,53
22.58,81.17,53
22.68,81.17,53
22.78,81.17,53
22.88,81.17,53
22.98,81.17,53
23.08,81.17,53
23.18,81.17,53
23.28,81.17,53
23.38,81.17,53
23.48,81.17,53
23.58,81.17,53
23.68,81.17,53
23.78,81.17,53
23.88,81.17,53
23.98,81.17,53
24.08,81.17,53
24.18,81.17,53
24.28,81.17,53
24.38,81.17,53
24.48,81.17,53
24.58,81.17,53
24.68,81.17,53
24.78,81.17,53
24.88,81.17,53
24.98,81.17,53
25.08,81.17,53
25.18,81.17,53
25.28,81.17,53
25.38,81.17,53
25.48,81.17,53
25.58,81.17,53
25.68,81.17,53
25.78,81.17,53
25.88,81.17,53
25.98,81.17,53
26.08,81.17,53
26.18,81.17,53
26.28,81.17,53
26.38,81.17,53
26.48,81.17,53
26.58,81.17,53
26.68,81.17,53
26.78,81.17,53
26.88,81.17,53
26.98,81.17,53
27.08,81.17,53
27.18,81.17,53
27.28,81.17,53
27.38,81.17,53
27.48,81.17,53
27.58,81.17,53
27.68,81.17,53
27.78,81.17,53
27.88,81.17,53
27.98,81.17,53
28.08,81.17,53
28.18,81.17,53
28.28,81.17,53
28.38,81.17,53
28.48,81.17,53
28.58,81.17,53
28.68,81.17,53
28.78,81.17,53
28.88,81.17,53
28.98,81.17,53
29.08,81.17,53
29.18,81.17,53
29.28,81.17,53
29.38,81.17,53
29.48,81.17,53
29.58,81.17,53
29.68,81.17,53
29.78,81.17,53
29.88,81.17,53
29.98,81.17,53
30.08,81.17,53
30.18,81.17,53
30.28,81.17,53
30.38,81.17,53
30.48,81.17,53
30.58,81.17,53
30.68,81.17,53
30.78,81.17,53
30.88,81.17,53
30.98,81.17,53
31.08,81.17,53
31.18,81.17,53
31.28,81.17,53
31.38,81.17,53
31.48,81.17,53
31.58,81.17,53
31.68,81.17,53
31.78,81.17,53
31.88,81.17,53
31.98,81.17,53
32.08,81.17,53
32.18,81.17,53
32.28,81.17,53
32.38,81.17,53
32.48,81.17,53
32.58,81.17,53
32.68,81.17,53
32.78,81.17,53
32.88,81.17,53
32.98,81.17,53
33.08,81.17,53
33.18,81.17,53
33.28,81.17,47
33.38,81.17,47
33.48,81.17,47
33.58,81.17,47
33.68,81.17,47
33.78,81.17,47
33.88,81.17,47
33.98,81.17,47
34.08,81.17,47
34.18,81.17,47
34.28,81.17,47
34.38,81.17,47
34.48,81.17,47
34.58,81.17,47
34.68,81.17,47
34.78,81.17,47
34.88,81.17,47
34.98,81.17,47
35.08,81.17,47
35.18,81.17,47
35.28,81.17,47
35.38,81.17,47
35.48,81.17,47
35.58,81.17,47
35.68,81.17,47
35.78,81.17,47
35.88,81.17,47
35.98,81.17,47
36.08,81.17,47
36.18,81.17,47
36.28,81.17,47
36.38,81.17,47
36.48,81.17,47
36.58,81.17,47
36.68,81.17,47
36.78,81.17,47
36.88,81.17,47
36.98,81.17,47
37.08,81.17,47
37.18,81.17,47
37.28,81.17,47
37.38,81.17,47
37.48,81.17,47
1.18,81.27,47
1.28,81.27,47
1.38,81.27,47
1.48,81.27,47
1.58,81.27,47
1.68,81.27,47
1.78,81.27,47
1.88,81.27,47
1.98,81.27,47
2.08,81.27,47
2.18,81.27,47
2.28,81.27,47
2.38,81.27,47
2.48,81.27,47
2.58,81.27,47
2.68,81.27,47
2.78,81.27,47
2.88,81.27,47
2.98,81.27,47
3.08,81.27,47
3.18,81.27,47
3.28,81.27,47
3.38,81.27,47
3.48,81.27,47
3.58,81.27,47
3.68,81.27,47
3.78,81.27,47
3.88,81.27,47
3.98,81.27,47
4.08,81.27,47
4.18,81.27,47
4.28,81.27,47
4.38,81.27,47
4.48,81.27,47
4.58,81.27,47
4.68,81.27,47
4.78,81.27,47
4.88,81.27,47
4.98,81.27,47
5.08,81.27,47
5.18,81.27,47
5.28,81.27,47
5.38,81.27,47
5.48,81.27,47
5.58,81.27,47
5.68,81.27,47
5.78,81.27,47
5.88,81.27,47
5.98,81.27,47
6.08,81.27,47
6.18,81.27,47
6.28,81.27,47
6.38,81.27,47
6.48,81.27,47
6.58,81.27,47
6.68,81.27,47
6.78,81.27,47
6.88,81.27,53
6.98,81.27,53
7.08,81.27,53
7.18,81.27,53
7.28,81.27,53
7.38,81.27,53
7.48,81.27,53
7.58,81.27,53
7.68,81.27,53
7.78,81.27,53
7.88,81.27,53
7.98,81.27,53
8.08,81.27,53
8.18,81.27,53
8.28,81.27,53
8.38,81.27,53
8.48,81.27,53
8.58,81.27,53
8.68,81.27,53
8.78,81.27,53
8.88,81.27,53
8.98,81.27,53
9.08,81.27,53
9.18,81.27,53
9.28,81.27,53
9.38,81.27,53
9.48,81.27,53
9.58,81.27,53
9.68,81.27,53
9.78,81.27,53
9.88,81.27,53
9.98,81.27,53
10.08,81.27,53
10.18,81.27,53
10.28,81.27,53
10.38,81.27,53
10.48,81.27,53
10.58,81.27,53
10.68,81.27,53
10.78,81.27,53
10.88,81.27,53
10.98,81.27,53
11.08,81.27,53
11.18,81.27,53
11.28,81.27,53
11.38,81.27,53
11.48,81.27,53
11.58,81.27,53
11.68,81.27,53
11.78,81.27,53
11.88,81.27,53
11.98,81.27,53
12.08,81.27,53
12.18,81.27,53
12.28,81.27,53
12.38,81.27,53
12.48,81.27,53
12.58,81.27,53
12.68,81.27,53
12.78,81.27,53
12.88,81.27,53
12.98,81.27,53
13.08,81.27,53
13.18,81.27,53
13.28,81.27,53
13.38,81.27,53
13.48,81.27,53
13.58,81.27,53
13.68,81.27,53
13.78,81.27,53
13.88,81.27,53
13.98,81.27,53
14.08,81.27,53
14.18,81.27,53
14.28,81.27,53
14.38,81.27,53
14.48,81.27,53
14.58,81.27,53
14.68,81.27,53
14.78,81.27,53
14.88,81.27,53
14.98,81.27,53
15.08,81.27,53
15.18,81.27,53
15.28,81.27,53
15.38,81.27,53
15.48,81.27,53
15.58,81.27,53
15.68,81.27,53
15.78,81.27,53
15.88,81.27,53
15.98,81.27,53
16.08,81.27,53
16.18,81.27,53
16.28,81.27,53
16.38,81.27,53
16.48,81.27,53
16.58,81.27,53
16.68,81.27,53
16.78,81.27,53
16.88,81.27,53
16.98,81.27,53
17.08,81.27,53
17.18,81.27,53
17.28,81.27,53
17.38,81.27,53
17.48,81.27,53
17.58,81.27,53
17.68,81.27,53
17.78,81.27,53
17.88,81.27,53
17.98,81.27,53
18.08,81.27,53
18.18,81.27,53
18.28,81.27,53
18.38,81.27,53
18.48,81.27,53
18.58,81.27,53
18.68,81.27,53
18.78,81.27,53
18.88,81.27,53
18.98,81.27,53
19.08,81.27,53
19.18,81.27,53
19.28,81.27,53
19.38,81.27,53
19.48,81.27,53
19.58,81.27,53
19.68,81.27,53
19.78,81.27,53
19.88,81.27,53
19.98,81.27,53
20.08,81.27,53
20.18,81.27,53
20.28,81.27,53
20.38,81.27,53
20.48,81.27,53
20.58,81.27,53
20.68,81.27,53
20.78,81.27,53
20.88,81.27,53
20.98,81.27,53
21.08,81.27,53
21.18,81.27,53
21.28,81.27,53
21.38,81.27,53
21.48,81.27,53
21.58,81.27,53
21.68,81.27,53
21.78,81.27,53
21.88,81.27,53
21.98,81.27,53
22.08,81.27,53
22.18,81.27,53
22.28,81.27,53
22.38,81.27,53
22.48,81.27,53
22.58,81.27,53
22.68,81.27,53
22.78,81.27,53
22.88,81.27,53
22.98,81.27,53
23.08,81.27,53
23.18,81.27,53
23.28,81.27,53
23.38,81.27,53
23.48,81.27,53
23.58,81.27,53
23.68,81.27,53
23.78,81.27,53
23.88,81.27,53
23.98,81.27,53
24.08,81.27,53
24.18,81.27,53
24.28,81.27,53
24.38,81.27,53
24.48,81.27,53
24.58,81.27,53
24.68,81.27,53
24.78,81.27,53
24.88,81.27,53
24.98,81.27,53
25.08,81.27,53
25.18,81.27,53
25.28,81.27,53
25.38,81.27,53
25.48,81.27,53
25.58,81.27,53
25.68,81.27,53
25.78,81.27,53
25.88,81.27,53
25.98,81.27,53
26.08,81.27,53
26.18,81.27,53
26.28,81.27,53
26.38,81.27,53
26.48,81.27,53
26.58,81.27,53
26.68,81.27,53
26.78,81.27,53
26.88,81.27,53
26.98,81.27,53
27.08,81.27,53
27.18,81.27,53
27.28,81.27,53
27.38,81.27,53
27.48,81.27,53
27.58,81.27,53
27.68,81.27,53
27.78,81.27,53
27.88,81.27,53
27.98,81.27,53
28.08,81.27,53
28.18,81.27,53
28.28,81.27,53
28.38,81.27,53
28.48,81.27,53
28.58,81.27,53
28.68,81.27,53
28.78,81.27,53
28.88,81.27,53
28.98,81.27,53
29.08,81.27,53
29.18,81.27,53
29.28,81.27,53
29.38,81.27,53
29.48,81.27,53
29.58,81.27,53
29.68,81.27,53
29.78,81.27,53
29.88,81.27,53
29.98,81.27,53
30.08,81.27,53
30.18,81.27,53
30.28,81.27,53
30.38,81.27,53
30.48,81.27,53
30.58,81.27,53
30.68,81.27,53
30.78,81.27,53
30.88,81.27,53
30.98,81.27,53
31.08,81.27,53
31.18,81.27,53
31.28,81.27,53
31.38,81.27,53
31.48,81.27,53
31.58,81.27,53
31.68,81.27,53
31.78,81.27,53
31.88,81.27,53
31.98,81.27,53
32.08,81.27,53
32.18,81.27,53
32.28,81.27,53
32.38,81.27,53
32.48,81.27,53
32.58,81.27,53
32.68,81.27,53
32.78,81.27,53
32.88,81.27,53
32.98,81.27,53
33.08,81.27,53
33.18,81.27,53
33.28,81.27,47
33.38,81.27,47
33.48,81.27,47
33.58,81.27,47
33.68,81.27,47
33.78,81.27,47
33.88,81.27,47
33.98,81.27,47
34.08,81.27,47
34.18,81.27,47
34.28,81.27,47
34.38,81.27,47
34.48,81.27,47
34.58,81.27,47
34.68,81.27,47
34.78,81.27,47
34.88,81.27,47
34.98,81.27,47
35.08,81.27,47
35.18,81.27,47
35.28,81.27,47
35.38,81.27,47
35.48,81.27,47
35.58,81.27,47
35.68,81.27,47
35.78,81.27,47
35.88,81.27,47
35.98,81.27,47
36.08,81.27,47
36.18,81.27,47
36.28,81.27,47
36.38,81.27,47
36.48,81.27,47
36.58,81.27,47
36.68,81.27,47
36.78,81.27,47
36.88,81.27,47
36.98,81.27,47
37.08,81.27,47
37.18,81.27,47
37.28,81.27,47
37.38,81.27,47
37.48,81.27,47
1.08,81.37,47
1.18,81.37,47
1.28,81.37,47
1.38,81.37,47
1.48,81.37,47
1.58,81.37,47
1.68,81.37,47
1.78,81.37,47
1.88,81.37,47
1.98,81.37,47
2.08,81.37,47
2.18,81.37,47
2.28,81.37,47
2.38,81.37,47
2.48,81.37,47
2.58,81.37,47
2.68,81.37,47
2.78,81.37,47
2.88,81.37,47
2.98,81.37,47
3.08,81.37,47
3.18,81.37,47
3.28,81.37,47
3.38,81.37,47
3.48,81.37,47
3.58,81.37,47
3.68,81.37,47
3.78,81.37,47
3.88,81.37,47
3.98,81.37,47
4.08,81.37,47
4.18,81.37,47
4.28,81.37,47
4.38,81.37,47
4.48,81.37,47
4.58,81.37,47
4.68,81.37,47
4.78,81.37,47
4.88,81.37,47
4.98,81.37,47
5.08,81.37,47
5.18,81.37,47
5.28,81.37,47
5.38,81.37,47
5.48,81.37,47
5.58,81.37,47
5.68,81.37,47
5.78,81.37,47
5.88,81.37,47
5.98,81.37,47
6.08,81.37,47
6.18,81.37,47
6.28,81.37,47
6.38,81.37,47
6.48,81.37,47
6.58,81.37,47
6.68,81.37,47
6.78,81.37,47
6.88,81.37,53
6.98,81.37,53
7.08,81.37,53
7.18,81.37,53
7.28,81.37,53
7.38,81.37,53
7.48,81.37,53
7.58,81.37,53
7.68,81.37,53
7.78,81.37,53
7.88,81.37,53
7.98,81.37,53
8.08,81.37,53
8.18,81.37,53
8.28,81.37,53
8.38,81.37,53
8.48,81.37,53
8.58,81.37,53
8.68,81.37,53
8.78,81.37,53
8.88,81.37,53
8.98,81.37,53
9.08,81.37,53
9.18,81.37,53
9.28,81.37,53
9.38,81.37,53
9.48,81.37,53
9.58,81.37,53
9.68,81.37,53
9.78,81.37,53
9.88,81.37,53
9.98,81.37,53
10.08,81.37,53
10.18,81.37,53
10.28,81.37,53
10.38,81.37,53
10.48,81.37,53
10.58,81.37,53
10.68,81.37,53
10.78,81.37,53
10.88,81.37,53
10.98,81.37,53
11.08,81.37,53
11.18,81.37,53
11.28,81.37,53
11.38,81.37,53
11.48,81.37,53
11.58,81.37,53
11.68,81.37,53
11.78,81.37,53
11.88,81.37,53
11.98,81.37,53
12.08,81.37,53
12.18,81.37,53
12.28,81.37,53
12.38,81.37,53
12.48,81.37,53
12.58,81.37,53
12.68,81.37,53
12.78,81.37,53
12.88,81.37,53
12.98,81.37,53
13.08,81.37,53
13.18,81.37,53
13.28,81.37,53
13.38,81.37,53
13.48,81.37,53
13.58,81.37,53
13.68,81.37,53
13.78,81.37,53
13.88,81.37,53
13.98,81.37,53
14.08,81.37,53
14.18,81.37,53
14.28,81.37,53
14.38,81.37,53
14.48,81.37,53
14.58,81.37,53
14.68,81.37,53
14.78,81.37,53
14.88,81.37,53
14.98,81.37,53
15.08,81.37,53
15.18,81.37,53
15.28,81.37,53
15.38,81.37,53
15.48,81.37,53
15.58,81.37,53
15.68,81.37,53
15.78,81.37,53
15.88,81.37,53
15.98,81.37,53
16.08,81.37,53
16.18,81.37,53
16.28,81.37,53
16.38,81.37,53
16.48,81.37,53
16.58,81.37,53
16.68,81.37,53
16.78,81.37,53
16.88,81.37,53
16.98,81.37,53
17.08,81.37,53
17.18,81.37,53
17.28,81.37,53
17.38,81.37,53
17.48,81.37,53
17.58,81.37,53
17.68,81.37,53
17.78,81.37,53
17.88,81.37,53
17.98,81.37,53
18.08,81.37,53
18.18,81.37,53
18.28,81.37,53
18.38,81.37,53
18.48,81.37,53
18.58,81.37,53
18.68,81.37,53
18.78,81.37,53
18.88,81.37,53
18.98,81.37,53
19.08,81.37,53
19.18,81.37,53
19.28,81.37,53
19.38,81.37,53
19.48,81.37,53
19.58,81.37,53
19.68,81.37,53
19.78,81.37,53
19.88,81.37,53
19.98,81.37,53
20.08,81.37,53
20.18,81.37,53
20.28,81.37,53
20.38,81.37,53
20.48,81.37,53
20.58,81.37,53
20.68,81.37,53
20.78,81.37,53
20.88,81.37,53
20.98,81.37,53
21.08,81.37,53
21.18,81.37,53
21.28,81.37,53
21.38,81.37,53
21.48,81.37,53
21.58,81.37,53
21.68,81.37,53
21.78,81.37,53
21.88,81.37,53
21.98,81.37,53
22.08,81.37,53
22.18,81.37,53
22.28,81.37,53
22.38,81.37,53
22.48,81.37,53
22.58,81.37,53
22.68,81.37,53
22.78,81.37,53
22.88,81.37,53
22.98,81.37,53
23.08,81.37,53
23.18,81.37,53
23.28,81.37,53
23.38,81.37,53
23.48,81.37,53
23.58,81.37,53
23.68,81.37,53
23.78,81.37,53
23.88,81.37,53
23.98,81.37,53
24.08,81.37,53
24.18,81.37,53
24.28,81.37,53
24.38,81.37,53
24.48,81.37,53
24.58,81.37,53
24.68,81.37,53
24.78,81.37,53
24.88,81.37,53
24.98,81.37,53
25.08,81.37,53
25.18,81.37,53
25.28,81.37,53
25.38,81.37,53
25.48,81.37,53
25.58,81.37,53
25.68,81.37,53
25.78,81.37,53
25.88,81.37,53
25.98,81.37,53
26.08,81.37,53
26.18,81.37,53
26.28,81.37,53
26.38,81.37,53
26.48,81.37,53
26.58,81.37,53
26.68,81.37,53
26.78,81.37,53
26.88,81.37,53
26.98,81.37,53
27.08,81.37,53
27.18,81.37,53
27.28,81.37,53
27.38,81.37,53
27.48,81.37,53
27.58,81.37,53
27.68,81.37,53
27.78,81.37,53
27.88,81.37,53
27.98,81.37,53
28.08,81.37,53
28.18,81.37,53
28.28,81.37,53
28.38,81.37,53
28.48,81.37,53
28.58,81.37,53
28.68,81.37,53
28.78,81.37,53
28.88,81.37,53
28.98,81.37,53
29.08,81.37,53
29.18,81.37,53
29.28,81.37,53
29.38,81.37,53
29.48,81.37,53
29.58,81.37,53
29.68,81.37,53
29.78,81.37,53
29.88,81.37,53
29.98,81.37,53
30.08,81.37,53
30.18,81.37,53
30.28,81.37,53
30.38,81.37,53
30.48,81.37,53
30.58,81.37,53
30.68,81.37,53
30.78,81.37,53
30.88,81.37,53
30.98,81.37,53
31.08,81.37,53
31.18,81.37,53
31.28,81.37,53
31.38,81.37,53
31.48,81.37,53
31.58,81.37,53
31.68,81.37,53
31.78,81.37,53
31.88,81.37,53
31.98,81.37,53
32.08,81.37,53
32.18,81.37,53
32.28,81.37,53
32.38,81.37,53
32.48,81.37,53
32.58,81.37,53
32.68,81.37,53
32.78,81.37,53
32.88,81.37,53
32.98,81.37,53
33.08,81.37,53
33.18,81.37,53
33.28,81.37,47
33.38,81.37,47
33.48,81.37,47
33.58,81.37,47
33.68,81.37,47
33.78,81.37,47
33.88,81.37,47
33.98,81.37,47
34.08,81.37,47
34.18,81.37,47
34.28,81.37,47
34.38,81.37,47
34.48,81.37,47
34.58,81.37,47
34.68,81.37,47
34.78,81.37,47
34.88,81.37,47
34.98,81.37,47
35.08,81.37,47
35.18,81.37,47
35.28,81.37,47
35.38,81.37,47
35.48,81.37,47
35.58,81.37,47
35.68,81.37,47
35.78,81.37,47
35.88,81.37,47
35.98,81.37,47
36.08,81.37,47
36.18,81.37,47
36.28,81.37,47
36.38,81.37,47
36.48,81.37,47
36.58,81.37,47
36.68,81.37,47
36.78,81.37,47
36.88,81.37,47
36.98,81.37,47
37.08,81.37,47
37.18,81.37,47
37.28,81.37,47
37.38,81.37,47
0.88,81.47,47
0.98,81.47,47
1.08,81.47,47
1.18,81.47,47
1.28,81.47,47
1.38,81.47,47
1.48,81.47,47
1.58,81.47,47
1.68,81.47,47
1.78,81.47,47
1.88,81.47,47
1.98,81.47,47
2.08,81.47,47
2.18,81.47,47
2.28,81.47,47
2.38,81.47,47
2.48,81.47,47
2.58,81.47,47
2.68,81.47,47
2.78,81.47,47
2.88,81.47,47
2.98,81.47,47
3.08,81.47,47
3.18,81.47,47
3.28,81.47,47
3.38,81.47,47
3.48,81.47,47
3.58,81.47,47
3.68,81.47,47
3.78,81.47,47
3.88,81.47,47
3.98,81.47,47
4.08,81.47,47
4.18,81.47,47
4.28,81.47,47
4.38,81.47,47
4.48,81.47,47
4.58,81.47,47
4.68,81.47,47
4.78,81.47,47
4.88,81.47,47
4.98,81.47,47
5.08,81.47,47
5.18,81.47,47
5.28,81.47,47
5.38,81.47,47
5.48,81.47,47
5.58,81.47,47
5.68,81.47,47
5.78,81.47,47
5.88,81.47,47
5.98,81.47,47
6.08,81.47,47
6.18,81.47,47
6.28,81.47,47
6.38,81.47,47
6.48,81.47,47
6.58,81.47,47
6.68,81.47,47
6.78,81.47,47
6.88,81.47,47
6.98,81.47,53
7.08,81.47,53
7.18,81.47,53
7.28,81.47,53
7.38,81.47,53
7.48,81.47,53
7.58,81.47,53
7.68,81.47,53
7.78,81.47,53
7.88,81.47,53
7.98,81.47,53
8.08,81.47,53
8.18,81.47,53
8.28,81.47,53
8.38,81.47,53
8.48,81.47,53
8.58,81.47,53
8.68,81.47,53
8.78,81.47,53
8.88,81.47,53
8.98,81.47,53
9.08,81.47,53
9.18,81.47,53
9.28,81.47,53
9.38,81.47,53
9.48,81.47,53
9.58,81.47,53
9.68,81.47,53
9.78,81.47,53
9.88,81.47,53
9.98,81.47,53
10.08,81.47,53
10.18,81.47,53
10.28,81.47,53
10.38,81.47,53
10.48,81.47,53
10.58,81.47,53
10.68,81.47,53
10.78,81.47,53
10.88,81.47,53
10.98,81.47,53
11.08,81.47,53
11.18,81.47,53
11.28,81.47,53
11.38,81.47,53
11.48,81.47,53
11.58,81.47,53
11.68,81.47,53
11.78,81.47,53
11.88,81.47,53
11.98,81.47,53
12.08,81.47,53
12.18,81.47,53
12.28,81.47,53
12.38,81.47,53
12.48,81.47,53
12.58,81.47,53
12.68,81.47,53
12.78,81.47,53
12.88,81.47,53
12.98,81.47,53
13.08,81.47,53
13.18,81.47,53
13.28,81.47,53
13.38,81.47,53
13.48,81.47,53
13.58,81.47,53
13.68,81.47,53
13.78,81.47,53
13.88,81.47,53
13.98,81.47,53
14.08,81.47,53
14.18,81.47,53
14.28,81.47,53
14.38,81.47,53
14.48,81.47,53
14.58,81.47,53
14.68,81.47,53
14.78,81.47,53
14.88,81.47,53
14.98,81.47,53
15.08,81.47,53
15.18,81.47,53
15.28,81.47,53
15.38,81.47,53
15.48,81.47,53
15.58,81.47,53
15.68,81.47,53
15.78,81.47,53
15.88,81.47,53
15.98,81.47,53
16.08,81.47,53
16.18,81.47,53
16.28,81.47,53
16.38,81.47,53
16.48,81.47,53
16.58,81.47,53
16.68,81.47,53
16.78,81.47,53
16.88,81.47,53
16.98,81.47,53
17.08,81.47,53
17.18,81.47,53
17.28,81.47,53
17.38,81.47,53
17.48,81.47,53
17.58,81.47,53
17.68,81.47,53
17.78,81.47,53
17.88,81.47,53
17.98,81.47,53
18.08,81.47,53
18.18,81.47,53
18.28,81.47,53
18.38,81.47,53
18.48,81.47,53
18.58,81.47,53
18.68,81.47,53
18.78,81.47,53
18.88,81.47,53
18.98,81.47,53
19.08,81.47,53
19.18,81.47,53
19.28,81.47,53
19.38,81.47,53
19.48,81.47,53
19.58,81.47,53
19.68,81.47,53
19.78,81.47,53
19.88,81.47,53
19.98,81.47,53
20.08,81.47,53
20.18,81.47,53
20.28,81.47,53
20.38,81.47,53
20.48,81.47,53
20.58,81.47,53
20.68,81.47,53
20.78,81.47,53
20.88,81.47,53
20.98,81.47,53
21.08,81.47,53
21.18,81.47,53
21.28,81.47,53
21.38,81.47,53
21.48,81.47,53
21.58,81.47,53
21.68,81.47,53
21.78,81.47,53
21.88,81.47,53
21.98,81.47,53
22.08,81.47,53
22.18,81.47,53
22.28,81.47,53
22.38,81.47,53
22.48,81.47,53
22.58,81.47,53
22.68,81.47,53
22.78,81.47,53
22.88,81.47,53
22.98,81.47,53
23.08,81.47,53
23.18,81.47,53
23.28,81.47,53
23.38,81.47,53
23.48,81.47,53
23.58,81.47,53
23.68,81.47,53
23.78,81.47,53
23.88,81.47,53
23.98,81.47,53
24.08,81.47,53
24.18,81.47,53
24.28,81.47,53
24.38,81.47,53
24.48,81.47,53
24.58,81.47,53
24.68,81.47,53
24.78,81.47,53
24.88,81.47,53
24.98,81.47,53
25.08,81.47,53
25.18,81.47,53
25.28,81.47,53
25.38,81.47,53
25.48,81.47,53
25.58,81.47,53
25.68,81.47,53
25.78,81.47,53
25.88,81.47,53
25.98,81.47,53
26.08,81.47,53
26.18,81.47,53
26.28,81.47,53
26.38,81.47,53
26.48,81.47,53
26.58,81.47,53
26.68,81.47,53
26.78,81.47,53
26.88,81.47,53
26.98,81.47,53
27.08,81.47,53
27.18,81.47,53
27.28,81.47,53
27.38,81.47,53
27.48,81.47,53
27.58,81.47,53
27.68,81.47,53
27.78,81.47,53
27.88,81.47,53
27.98,81.47,53
28.08,81.47,53
28.18,81.47,53
28.28,81.47,53
28.38,81.47,53
28.48,81.47,53
28.58,81.47,53
28.68,81.47,53
28.78,81.47,53
28.88,81.47,53
28.98,81.47,53
29.08,81.47,53
29.18,81.47,53
29.28,81.47,53
29.38,81.47,53
29.48,81.47,53
29.58,81.47,53
29.68,81.47,53
29.78,81.47,53
29.88,81.47,53
29.98,81.47,53
30.08,81.47,53
30.18,81.47,53
30.28,81.47,53
30.38,81.47,53
30.48,81.47,53
30.58,81.47,53
30.68,81.47,53
30.78,81.47,53
30.88,81.47,53
30.98,81.47,53
31.08,81.47,53
31.18,81.47,53
31.28,81.47,53
31.38,81.47,53
31.48,81.47,53
31.58,81.47,53
31.68,81.47,53
31.78,81.47,53
31.88,81.47,53
31.98,81.47,53
32.08,81.47,53
32.18,81.47,53
32.28,81.47,53
32.38,81.47,53
32.48,81.47,53
32.58,81.47,53
32.68,81.47,53
32.78,81.47,53
32.88,81.47,53
32.98,81.47,53
33.08,81.47,53
33.18,81.47,47
33.28,81.47,47
33.38,81.47,47
33.48,81.47,47
33.58,81.47,47
33.68,81.47,47
33.78,81.47,47
33.88,81.47,47
33.98,81.47,47
34.08,81.47,47
34.18,81.47,47
34.28,81.47,47
34.38,81.47,47
34.48,81.47,47
34.58,81.47,47
34.68,81.47,47
34.78,81.47,47
34.88,81.47,47
34.98,81.47,47
35.08,81.47,47
35.18,81.47,47
35.28,81.47,47
35.38,81.47,47
35.48,81.47,47
35.58,81.47,47
35.68,81.47,47
35.78,81.47,47
35.88,81.47,47
35.98,81.47,47
36.08,81.47,47
36.18,81.47,47
36.28,81.47,47
36.38,81.47,47
36.48,81.47,47
36.58,81.47,47
36.68,81.47,47
36.78,81.47,47
36.88,81.47,47
36.98,81.47,47
37.08,81.47,47
37.18,81.47,47
37.28,81.47,47
37.38,81.47,47
0.78,81.57,47
0.88,81.57,47
0.98,81.57,47
1.08,81.57,47
1.18,81.57,47
1.28,81.57,47
1.38,81.57,47
1.48,81.57,47
1.58,81.57,47
1.68,81.57,47
1.78,81.57,47
1.88,81.57,47
1.98,81.57,47
2.08,81.57,47
2.18,81.57,47
2.28,81.57,47
2.38,81.57,47
2.48,81.57,47
2.58,81.57,47
2.68,81.57,47
2.78,81.57,47
2.88,81.57,47
2.98,81.57,47
3.08,81.57,47
3.18,81.57,47
3.28,81.57,47
3.38,81.57,47
3.48,81.57,47
3.58,81.57,47
3.68,81.57,47
3.78,81.57,47
3.88,81.57,47
3.98,81.57,47
4.08,81.57,47
4.18,81.57,47
4.28,81.57,47
4.38,81.57,47
4.48,81.57,47
4.58,81.57,47
4.68,81.57,47
4.78,81.57,47
4.88,81.57,47
4.98,81.57,47
5.08,81.57,47
5.18,81.57,47
5.28,81.57,47
5.38,81.57,47
5.48,81.57,47
5.58,81.57,47
5.68,81.57,47
5.78,81.57,47
5.88,81.57,47
5.98,81.57,47
6.08,81.57,47
6.18,81.57,47
6.28,81.57,47
6.38,81.57,47
6.48,81.57,47
6.58,81.57,47
6.68,81.57,47
6.78,81.57,47
6.88,81.57,47
6.98,81.57,53
7.08,81.57,53
7.18,81.57,53
7.28,81.57,53
7.38,81.57,53
7.48,81.57,53
7.58,81.57,53
7.68,81.57,53
7.78,81.57,53
7.88,81.57,53
7.98,81.57,53
8.08,81.57,53
8.18,81.57,53
8.28,81.57,53
8.38,81.57,53
8.48,81.57,53
8.58,81.57,53
8.68,81.57,53
8.78,81.57,53
8.88,81.57,53
8.98,81.57,53
9.08,81.57,53
9.18,81.57,53
9.28,81.57,53
9.38,81.57,53
9.48,81.57,53
9.58,81.57,53
9.68,81.57,53
9.78,81.57,53
9.88,81.57,53
9.98,81.57,53
10.08,81.57,53
10.18,81.57,53
10.28,81.57,53
10.38,81.57,53
10.48,81.57,53
10.58,81.57,53
10.68,81.57,53
10.78,81.57,53
10.88,81.57,53
10.98,81.57,53
11.08,81.57,53
11.18,81.57,53
11.28,81.57,53
11.38,81.57,53
11.48,81.57,53
11.58,81.57,53
11.68,81.57,53
11.78,81.57,53
11.88,81.57,53
11.98,81.57,53
12.08,81.57,53
12.18,81.57,53
12.28,81.57,53
12.38,81.57,53
12.48,81.57,53
12.58,81.57,53
12.68,81.57,53
12.78,81.57,53
12.88,81.57,53
12.98,81.57,53
13.08,81.57,53
13.18,81.57,53
13.28,81.57,53
13.38,81.57,53
13.48,81.57,53
13.58,81.57,53
13.68,81.57,53
13.78,81.57,53
13.88,81.57,53
13.98,81.57,53
14.08,81.57,53
14.18,81.57,53
14.28,81.57,53
14.38,81.57,53
14.48,81.57,53
14.58,81.57,53
14.68,81.57,53
14.78,81.57,53
14.88,81.57,53
14.98,81.57,53
15.08,81.57,53
15.18,81.57,53
15.28,81.57,53
15.38,81.57,53
